id,date,likes,content,username,media,inferred company,vlm_description
3693,2018-03-02 21:46:31,47,"Today is #EmployeeAppreciationDay! We value every individual, all 88K+ employees from 154 nations who are part of the SAP family, for who they are and what they have to contribute to our company. Thank you! 🥂 #LifeatSAP <hyperlink>",LifeatSAP,"[Photo(previewUrl='https://pbs.twimg.com/media/DXUITUJX0AI64uf?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DXUITUJX0AI64uf?format=jpg&name=large')]",sap,
3694,2018-11-25 20:16:52,146,"Our elegant comperes for tonight. <mention> and <mention> 
#MTNHitmaker7 <hyperlink>",MTNGhana,"[Photo(previewUrl='https://pbs.twimg.com/media/Ds39VtXWwAAREt1?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ds39VtXWwAAREt1?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/Ds39VtkXoAIucZQ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ds39VtkXoAIucZQ?format=jpg&name=large')]",mtn,
3695,2018-05-30 08:58:53,292,Behind the scenes: We are excited to have our Brand Ambassador <mention> with us today 🤩! <hyperlink>,CreditSuisse,"[Photo(previewUrl='https://pbs.twimg.com/media/DebuHA8X4AEHHUq?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DebuHA8X4AEHHUq?format=jpg&name=large')]",credit suisse,
3696,2020-07-22 12:16:35,1,2021 Budget Presentation Buhari Gets September Ultimatum From Senate <hyperlink> <hyperlink>,IndependentNGR,"[Photo(previewUrl='https://pbs.twimg.com/media/Edh5zRJUYAAxS32?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Edh5zRJUYAAxS32?format=jpg&name=large')]",independent,
3697,2020-06-11 08:10:00,532,"We are still operating flights to many cities around the world including Montreal, Dallas, Bangkok, and Brisbane helping thousands of passengers get home safely. #TakingYouHome

📸: onemoreweektogo (Instagram) <hyperlink>",qatarairways,"[Photo(previewUrl='https://pbs.twimg.com/media/EaIXBc3XgAEN4XK?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EaIXBc3XgAEN4XK?format=jpg&name=large')]",qatar airways,
3698,2018-10-20 12:55:51,11,Carve out a little time for yourselves and indulge in our new Salted Caramel Iced Capp® &amp; Latte. <hyperlink>,TimHortonsUS,"[Photo(previewUrl='https://pbs.twimg.com/media/Dp8_sOoWsAI1HEW?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Dp8_sOoWsAI1HEW?format=jpg&name=large')]",tim hortons,
3699,2020-08-31 15:47:07,0,"Check out CMAC2, a new #ARM value-added product (VAP) that maps scanning precipitation radar #data to a Cartesian grid | #ARMdata | <hyperlink> <hyperlink>",armnewsteam,"[Photo(previewUrl='https://pbs.twimg.com/media/EgwplNMWkAALeML?format=png&name=small', fullUrl='https://pbs.twimg.com/media/EgwplNMWkAALeML?format=png&name=large')]",arm,
3700,2020-02-04 13:31:41,88,As a former teacher and in my current role as Green Party's Education Spokesperson I was delighted to support <mention> teachers in <mention> today .  #EqualPayForEqualWork is a priority in our <mention>  education manifesto #tuistrike #ballinteer <hyperlink>,cathmartingreen,"[Photo(previewUrl='https://pbs.twimg.com/media/EP72TAaWAAUwslz?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EP72TAaWAAUwslz?format=jpg&name=large')]",td,
3701,2019-10-01 14:29:04,0,Guardiola Targets Real Madrid Man To Replace David Silva <hyperlink> <hyperlink>,IndependentNGR,"[Photo(previewUrl='https://pbs.twimg.com/media/EFzLHxPU4AAQbtD?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EFzLHxPU4AAQbtD?format=jpg&name=large')]",independent,
3702,2019-04-04 10:00:01,183,We're counting down to 715 at #NextAtAcer on April 11th: <hyperlink> <hyperlink>,Acer,"[Photo(previewUrl='https://pbs.twimg.com/media/D3TPXhyWsAAuUrt?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/D3TPXhyWsAAuUrt?format=jpg&name=large')]",acer,
3703,2020-01-05 20:01:12,1991,"The world’s most high-octane battle royale meets
the world’s most Stylish and Savage gaming PCs.

Lenovo Legion is the Official PC &amp; Monitor Sponsor of the Apex Legends Global Series!

<mention> | <hyperlink>
<mention> | <hyperlink> <hyperlink>",LenovoLegion,"[Video(thumbnailUrl='https://pbs.twimg.com/media/ENivwooXYAc8kgw.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1213913099033600003/pu/vid/480x270/aM8_AxsHyrzxRlvJ.mp4?tag=10', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1213913099033600003/pu/vid/1280x720/dG5jEkqkE9b2QVpp.mp4?tag=10', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1213913099033600003/pu/vid/640x360/q3t0pyiR2camqyj9.mp4?tag=10', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1213913099033600003/pu/pl/u3wB8UV7W9AoG_iT.m3u8?tag=10', bitrate=None)], duration=72.447, views=125518)]",lenovo,
3704,2020-07-26 17:02:51,3543,"Since Troy Deeney said Arsenal lacked cojones:

Watford haven’t beaten Arsenal 
Deeney sent off against Gunners last season 
Arsenal have relegated Watford

#ARSWAT <hyperlink>",primevideosport,"[Photo(previewUrl='https://pbs.twimg.com/media/Ed3Y6evXYAAR_UC?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ed3Y6evXYAAR_UC?format=jpg&name=large')]",amazon,
3705,2018-09-01 21:00:16,0,Talk to your AAA Insurance Agent to make sure your insurance coverage is still right for you. #AAAInsurance <hyperlink>,AAASouthPenn,"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1035995714810245120/img/AXUhDiMNHMqdPc5L.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1035995714810245120/pl/-TGWoTG3i0Al9H0Z.m3u8?tag=8', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1035995714810245120/vid/782x720/nHZdxb6j0SiHxQU3.mp4?tag=8', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1035995714810245120/vid/194x180/REzF6y_ednsgEQHt.mp4?tag=8', bitrate=288000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1035995714810245120/vid/390x360/hor0EH6vf65UDD9t.mp4?tag=8', bitrate=832000)], duration=22.022, views=8)]",aaa,
3706,2018-12-11 02:46:04,642,"""Fearless Girl"" has officially arrived at the New York Stock Exchange <hyperlink> <hyperlink>",CNN,"[Photo(previewUrl='https://pbs.twimg.com/media/DuGmzaDWkAAUtNK?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DuGmzaDWkAAUtNK?format=jpg&name=large')]",cnn,
3707,2020-09-17 13:51:13,1617,"Delivery from <mention> 😍

What do you guys think of the Iron 883?

Pretty cool eh! 🔥 <hyperlink>",AbbieEaton44,"[Photo(previewUrl='https://pbs.twimg.com/media/EiHyEAAU0AATq8m?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EiHyEAAU0AATq8m?format=jpg&name=large')]",eaton,
3708,2020-11-06 17:22:35,343,"It's a #FeelGoodFriday for everyone

Especially <mention> who donated his laptop, credit cards, personal checks, &amp; identity to a member of his community #PatMcAfeeShowLIVE <hyperlink>",PatMcAfeeShow,"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1324763658367438851/img/9nwoOffDecnM-8_Y.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1324763658367438851/vid/640x360/ghVUMi6aMS9RHSol.mp4?tag=13', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1324763658367438851/vid/480x270/MY2-U8H5FzSDxlv5.mp4?tag=13', bitrate=288000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1324763658367438851/vid/1280x720/3BRuT2l1nM9KhwXk.mp4?tag=13', bitrate=2176000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1324763658367438851/pl/CpueOv7ngL40-Eon.m3u8?tag=13', bitrate=None)], duration=126.534, views=34986)]",mcafee,
3709,2018-08-11 12:31:01,632,"The Airlander 10, the world's longest aircraft, has an interior to rival that of a luxury hotel or cruise liner <hyperlink>  via <mention> <hyperlink>",CNN,"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1026903379824406528/img/TfJHDpOoapPvDdqX.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1026903379824406528/vid/240x240/2xK4YC08VnwNHQkH.mp4?tag=8', bitrate=288000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1026903379824406528/vid/480x480/mT_DSB97lgo6O8wv.mp4?tag=8', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1026903379824406528/pl/wDa9EY-p9mYH8ur8.m3u8?tag=8', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1026903379824406528/vid/720x720/uRndoALPP-mul-hI.mp4?tag=8', bitrate=1280000)], duration=61.52, views=500922)]",cnn,
3710,2018-05-22 20:45:05,97,When you run into 16+ dolphins on the first dive of the day 🙌. 📷by <mention> in Roca Partida. <hyperlink>,PADI,"[Photo(previewUrl='https://pbs.twimg.com/media/Dd1DCACUwAE_jti?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Dd1DCACUwAE_jti?format=jpg&name=large')]",padi,
3711,2019-12-26 18:08:36,479,"We are counting down to a new decade with 7 days of ticket giveaways!

Day 1: <mention>

-RT This Post
-Follow <mention> 

One lucky winner will win 2 tickets to his Aug. 10 Houston show! <hyperlink>",ToyotaCenter,"[Photo(previewUrl='https://pbs.twimg.com/media/EMu2FyfWkAMRWzV?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EMu2FyfWkAMRWzV?format=jpg&name=large')]",toyota,
3712,2018-06-21 14:55:03,0,"The way we shop has evolved with the proliferation of smartphones, online shopping, and next-day delivery. What's a #retailer to do? #Showroom, of course. <hyperlink> #cdnretail <hyperlink>",CiscoCanada,"[Photo(previewUrl='https://pbs.twimg.com/media/DgOSnEjW4AAlqJx?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DgOSnEjW4AAlqJx?format=jpg&name=large')]",cisco,
3713,2019-04-24 22:05:36,177,"C40 Swappable Modules features: 
- Extends controller life
- Adapts to any genre
- Increases accuracy
- Improves KD 
- Carries teammates
- 🐐-compatible <hyperlink>",ASTROGaming,"[Photo(previewUrl='https://pbs.twimg.com/media/D481PM1W4AAyb9p?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/D481PM1W4AAyb9p?format=jpg&name=large')]",astro,
3714,2020-06-17 12:30:51,62,"Recently, Aircraft Maintenance and Engineering hired 20 professionals to start at <mention>. This class has more than 300 years of previous experience in aviation! #avgeeks <hyperlink>",UPSAirlines,"[Photo(previewUrl='https://pbs.twimg.com/media/EattbC6WoAE9nFZ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EattbC6WoAE9nFZ?format=jpg&name=large')]",ups,
3715,2020-05-14 14:29:55,56,How will #supplychains adjust during these challenging times? <mention> discusses the shift from “just in time” to “just in case” with <mention>. Watch the interview on #SAPPHIRENOW Unplugged: <hyperlink> <hyperlink>,SAP,"[Video(thumbnailUrl='https://pbs.twimg.com/media/EX_CngXWsAU89u-.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1260940342741917698/vid/480x270/5TeEk6GmLO0QD4Aw.mp4?tag=13', bitrate=288000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1260940342741917698/vid/1280x720/SwKu8wuK8s72cpCi.mp4?tag=13', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1260940342741917698/vid/640x360/EQcuBMT6sW4jjx-A.mp4?tag=13', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1260940342741917698/pl/kOnRBwA7LjYouYiB.m3u8?tag=13', bitrate=None)], duration=39.907, views=7649)]",sap,
3716,2020-11-04 19:01:09,862,Huge update on Drakeo The Ruler: he will be home tonight. The DA offered him a plea deal for time served. This is huge!! Via <mention> <hyperlink>,nojumper,"[Photo(previewUrl='https://pbs.twimg.com/media/EmAFVOqU0AIvPmT?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EmAFVOqU0AIvPmT?format=jpg&name=large')]",no,
3717,2018-10-22 17:52:02,55,"We've taken #MetroExodus all over the world but we're not done yet. Coming up we've got <mention> and <mention>!

And stay tuned for updates. Maybe we'll have a few more shows to announce 😉 

<hyperlink> <hyperlink>",MetroVideoGame,"[Photo(previewUrl='https://pbs.twimg.com/media/DqIWqpHX0AE5o_M?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DqIWqpHX0AE5o_M?format=jpg&name=large')]",metro,
3718,2019-05-24 12:00:04,0,“Digital companies are 2️⃣ 6️⃣ % more profitable and achieve a 1️⃣ 2️⃣% higher market valuation than their competitors”. The ‘how’ and ‘why’ of #DigitalTransformation right here 👇 <hyperlink> <hyperlink>,CiscoUKI,"[Photo(previewUrl='https://pbs.twimg.com/media/D7VKVsOXkAA82Xq?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/D7VKVsOXkAA82Xq?format=jpg&name=large')]",cisco,
3719,2019-06-18 18:16:04,105,Zoos often try to reassure visitors that their animals are well cared for &amp; that enclosures are large enough. But we regularly find evidence that animals’ natural behaviour is restricted &amp; animal welfare is compromised. Learn more: <hyperlink> #KeepWildlifeintheWild <hyperlink>,BornFreeFDN,"[Photo(previewUrl='https://pbs.twimg.com/media/D9XQJJWXUAAkXWI?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/D9XQJJWXUAAkXWI?format=jpg&name=large')]",free,
3720,2020-11-11 15:00:01,240,"🎙️ <mention>
🏴󠁧󠁢󠁥󠁮󠁧󠁿 <mention>󠁧󠁢󠁥󠁮󠁧󠁿 
🏴󠁧󠁢󠁷󠁬󠁳󠁿 <mention>
☘️ Shane Horgan
🏴󠁧󠁢󠁳󠁣󠁴󠁿 <mention>󠁧󠁢󠁳󠁣󠁴󠁿 
🇫🇷 <mention> 
🏴󠁧󠁢󠁥󠁮󠁧󠁿 <mention>󠁧󠁢󠁥󠁮󠁧󠁿 

This is 𝙨𝙤𝙢𝙚 line-up of stars ready to deliver YOU the Autumn Nations Cup on #PrimeVideo 💫

#AmazonDeliversTheRugby <hyperlink>",primevideosport,"[Photo(previewUrl='https://pbs.twimg.com/media/EmiplfcW8AI-PuU?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EmiplfcW8AI-PuU?format=jpg&name=large')]",amazon,
3721,2019-02-27 07:01:05,577,"Professional wrestler Leati Joseph Anoaʻi, better known by his stage name Roman Reigns, has confirmed his leukemia is in remission and that he will be returning to the WWE <hyperlink> <hyperlink>",CNN,"[Photo(previewUrl='https://pbs.twimg.com/media/D0ZNLfMXQAAhAwa?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/D0ZNLfMXQAAhAwa?format=jpg&name=large')]",cnn,
3722,2019-01-28 08:53:40,30,"""It is great, but the important thing is the victory and I am very happy for my team, my teammates, my coaches, everyone,"" U18 <mention>'s Usman Garuba on winning the MVP award .

▶️  Watch the full interview. ⤵️ <hyperlink>",EuroLeague,"[Video(thumbnailUrl='https://pbs.twimg.com/media/Dx_Fmp8W0AAg7FR.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1089803480502583296/vid/1280x720/0tpNOOVEommG1MZc.mp4?tag=9', bitrate=2176000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1089803480502583296/pl/aJFojh7vJKUOy4zn.m3u8?tag=9', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1089803480502583296/vid/320x180/pETwRYBy91DFTeE4.mp4?tag=9', bitrate=288000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1089803480502583296/vid/640x360/6P5SgAFbOPfjRnj7.mp4?tag=9', bitrate=832000)], duration=155.32, views=3333)]",turkish airlines,
3723,2019-02-24 06:24:59,415,"Capture awesome details in Slow-mo with the all-new #GalaxyA series. Stay tuned! #ReadyAction 
Learn more: <hyperlink> <hyperlink>",SamsungIndia,"[Video(thumbnailUrl='https://pbs.twimg.com/media/D0Jn3fPX4AI7jfi.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1099554330015920128/vid/480x480/sAPEkqVjQWL_3Tqq.mp4?tag=9', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1099554330015920128/vid/320x320/mHhVDFSRytr1dj5C.mp4?tag=9', bitrate=432000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1099554330015920128/vid/720x720/JIXvPe5Zx2ESJYw7.mp4?tag=9', bitrate=1280000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1099554330015920128/pl/WmA6TnJVzH8TABsK.m3u8?tag=9', bitrate=None)], duration=11.84, views=7680)]",samsung,
3724,2018-05-09 11:45:02,53,Yesterday at #MSBuild was jam-packed and filled with all things tech! Don't miss a beat once we're done. Bookmark our page for ready streaming after the show: <hyperlink> <hyperlink>,msdev,"[Photo(previewUrl='https://pbs.twimg.com/media/DcwKwJnUQAA7eDr?format=png&name=small', fullUrl='https://pbs.twimg.com/media/DcwKwJnUQAA7eDr?format=png&name=large')]",microsoft,
3725,2020-11-06 03:38:39,248,A new cartoon by Chinese-Australian artist <mention>. #Election2020 <hyperlink>,hkfp,"[Photo(previewUrl='https://pbs.twimg.com/media/EmHFWYwVgAIxrfJ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EmHFWYwVgAIxrfJ?format=jpg&name=large')]",free,
3726,2018-04-08 13:00:01,3,"The Spring Into Savings Gift Card Promo is on! Valid Sunday, April 8, 2018 thru Saturday, April 14, 2018. Visit <hyperlink> for details. <hyperlink>",ShopRiteStores,"[Photo(previewUrl='https://pbs.twimg.com/media/DaQyofNX0AAEw4B?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DaQyofNX0AAEw4B?format=jpg&name=large')]",shoprite,
3727,2018-06-20 16:08:00,42,"The BEST of #7DAYSMagicMoments

The Fastbreaks 🏃🏃 <hyperlink>",EuroLeague,"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1009460920509259776/img/bw4P7brASdnSSOnC.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1009460920509259776/vid/320x180/bgssL4Og6qinncxb.mp4?tag=2', bitrate=320000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1009460920509259776/vid/640x360/UW29je7XqVihL-Eh.mp4?tag=2', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1009460920509259776/pl/5jkK-49zFLB5bDNT.m3u8?tag=2', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1009460920509259776/vid/1280x720/kJqVJQLi-D8jYhGZ.mp4?tag=2', bitrate=2176000)], duration=243.48, views=4890)]",turkish airlines,
3728,2020-03-26 08:40:33,0,"In this time of no baseball, watching a replay of when the ⁦<mention>⁩ loaded their lineup with righties to beat Randy Johnson in the 1997 ALDS. <hyperlink>",Emerson_Marcus,"[Photo(previewUrl='https://pbs.twimg.com/media/EUBcv8LUUAEZkWF?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EUBcv8LUUAEZkWF?format=jpg&name=large')]",emerson,
3729,2018-08-14 14:00:45,0,"While gas prices remain relatively the same nationally, that doesn't mean there won't be possible spikes as we get closer to Labor Day. <hyperlink> <hyperlink>",AAAOklahoma,"[Photo(previewUrl='https://pbs.twimg.com/media/DkkMCTJXcAEhl4U?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DkkMCTJXcAEhl4U?format=jpg&name=large')]",aaa,
